id,member,score_no,score_yes,pred
12505,focal_g3_w4,0.09080777,0.90919226,Yes
12506,focal_g3_w4,0.86305028,0.13694972,No
12507,focal_g3_w4,0.49177080,0.50822920,Yes
12508,focal_g3_w4,0.30993798,0.69006205,Yes
12509,focal_g3_w4,0.02152716,0.97847283,Yes
12510,focal_g3_w4,0.00435829,0.99564171,Yes
12511,focal_g3_w4,0.00403209,0.99596786,Yes
12512,focal_g3_w4,0.14598554,0.85401446,Yes
12513,focal_g3_w4,0.98262364,0.01737637,No
12514,focal_g3_w4,0.03414809,0.96585190,Yes
12515,focal_g3_w4,0.29799011,0.70200986,Yes
12516,focal_g3_w4,0.02589516,0.97410482,Yes
12517,focal_g3_w4,0.99345511,0.00654481,No
12518,focal_g3_w4,0.11445004,0.88554990,Yes
12519,focal_g3_w4,0.07368213,0.92631787,Yes
12520,focal_g3_w4,0.00268496,0.99731499,Yes
12521,focal_g3_w4,0.00312570,0.99687433,Yes
12522,focal_g3_w4,0.01444236,0.98555762,Yes
12523,focal_g3_w4,0.72639638,0.27360362,No
12524,focal_g3_w4,0.00960268,0.99039733,Yes
12525,focal_g3_w4,0.12238478,0.87761521,Yes
12526,focal_g3_w4,0.69993168,0.30006826,No
12527,focal_g3_w4,0.79629183,0.20370819,No
12528,focal_g3_w4,0.00495506,0.99504495,Yes
12529,focal_g3_w4,0.93711132,0.06288865,No
12530,focal_g3_w4,0.97158360,0.02841637,No
12531,focal_g3_w4,0.08056965,0.91943038,Yes
12532,focal_g3_w4,0.01082019,0.98917985,Yes
12533,focal_g3_w4,0.01727631,0.98272371,Yes
12534,focal_g3_w4,0.04160565,0.95839435,Yes
12535,focal_g3_w4,0.01965903,0.98034096,Yes
12536,focal_g3_w4,0.00621530,0.99378467,Yes
12537,focal_g3_w4,0.00603386,0.99396616,Yes
12538,focal_g3_w4,0.98222154,0.01777845,No
12539,focal_g3_w4,0.20167784,0.79832214,Yes
12540,focal_g3_w4,0.90008843,0.09991154,No
12541,focal_g3_w4,0.00606193,0.99393809,Yes
12542,focal_g3_w4,0.61232722,0.38767278,No
12543,focal_g3_w4,0.00794859,0.99205136,Yes
12544,focal_g3_w4,0.02970213,0.97029781,Yes
12545,focal_g3_w4,0.19045441,0.80954564,Yes
12546,focal_g3_w4,0.11009381,0.88990617,Yes
12547,focal_g3_w4,0.98540163,0.01459829,No
12548,focal_g3_w4,0.00636769,0.99363238,Yes
12549,focal_g3_w4,0.00198581,0.99801421,Yes
12550,focal_g3_w4,0.01253400,0.98746604,Yes
12551,focal_g3_w4,0.00546927,0.99453074,Yes
12552,focal_g3_w4,0.02071422,0.97928578,Yes
12553,focal_g3_w4,0.01297231,0.98702765,Yes
12554,focal_g3_w4,0.00753997,0.99246007,Yes
12555,focal_g3_w4,0.34951887,0.65048110,Yes
12556,focal_g3_w4,0.93727696,0.06272311,No
12557,focal_g3_w4,0.05250056,0.94749945,Yes
12558,focal_g3_w4,0.00309714,0.99690288,Yes
12559,focal_g3_w4,0.01642275,0.98357725,Yes
12560,focal_g3_w4,0.10201818,0.89798176,Yes
12561,focal_g3_w4,0.00360221,0.99639773,Yes
12562,focal_g3_w4,0.00908670,0.99091327,Yes
12563,focal_g3_w4,0.00356599,0.99643397,Yes
12564,focal_g3_w4,0.03924317,0.96075684,Yes
12565,focal_g3_w4,0.19293767,0.80706239,Yes
12566,focal_g3_w4,0.00496837,0.99503160,Yes
12567,focal_g3_w4,0.00718672,0.99281329,Yes
12568,focal_g3_w4,0.06916564,0.93083441,Yes
12569,focal_g3_w4,0.02060965,0.97939038,Yes
12570,focal_g3_w4,0.00959644,0.99040353,Yes
12571,focal_g3_w4,0.09901623,0.90098369,Yes
12572,focal_g3_w4,0.97384948,0.02615048,No
12573,focal_g3_w4,0.01975458,0.98024541,Yes
12574,focal_g3_w4,0.97173405,0.02826598,No
12575,focal_g3_w4,0.00327848,0.99672157,Yes
12576,focal_g3_w4,0.35056981,0.64943022,Yes
12577,focal_g3_w4,0.47069237,0.52930760,Yes
12578,focal_g3_w4,0.75361162,0.24638835,No
12579,focal_g3_w4,0.00231822,0.99768174,Yes
12580,focal_g3_w4,0.02745594,0.97254407,Yes
12581,focal_g3_w4,0.08259138,0.91740859,Yes
12582,focal_g3_w4,0.55805004,0.44194999,No
12583,focal_g3_w4,0.00274500,0.99725503,Yes
12584,focal_g3_w4,0.20117913,0.79882085,Yes
12585,focal_g3_w4,0.02294078,0.97705919,Yes
12586,focal_g3_w4,0.23529764,0.76470232,Yes
12587,focal_g3_w4,0.47605029,0.52394974,Yes
12588,focal_g3_w4,0.00433293,0.99566710,Yes
12589,focal_g3_w4,0.00238315,0.99761689,Yes
12590,focal_g3_w4,0.01247627,0.98752373,Yes
12591,focal_g3_w4,0.91111255,0.08888739,No
12592,focal_g3_w4,0.40002337,0.59997660,Yes
12593,focal_g3_w4,0.02833028,0.97166967,Yes
12594,focal_g3_w4,0.01519486,0.98480517,Yes
12595,focal_g3_w4,0.00891139,0.99108863,Yes
12596,focal_g3_w4,0.01720857,0.98279136,Yes
12597,focal_g3_w4,0.04410692,0.95589310,Yes
12598,focal_g3_w4,0.27753174,0.72246826,Yes
12599,focal_g3_w4,0.06093746,0.93906254,Yes
12600,focal_g3_w4,0.00547086,0.99452919,Yes
12601,focal_g3_w4,0.95370770,0.04629230,No
12602,focal_g3_w4,0.01147739,0.98852265,Yes
12603,focal_g3_w4,0.01601749,0.98398244,Yes
12604,focal_g3_w4,0.01633975,0.98366022,Yes
12605,focal_g3_w4,0.97471172,0.02528829,No
12606,focal_g3_w4,0.03243800,0.96756202,Yes
12607,focal_g3_w4,0.02999447,0.97000557,Yes
12608,focal_g3_w4,0.33863735,0.66136265,Yes
12609,focal_g3_w4,0.01311449,0.98688555,Yes
12610,focal_g3_w4,0.00816370,0.99183625,Yes
12611,focal_g3_w4,0.97672027,0.02327978,No
12612,focal_g3_w4,0.97926015,0.02073986,No
12613,focal_g3_w4,0.06066101,0.93933898,Yes
12614,focal_g3_w4,0.00877948,0.99122053,Yes
12615,focal_g3_w4,0.01014845,0.98985159,Yes
12616,focal_g3_w4,0.96293652,0.03706349,No
12617,focal_g3_w4,0.02060813,0.97939187,Yes
12618,focal_g3_w4,0.01291512,0.98708493,Yes
12619,focal_g3_w4,0.82583493,0.17416510,No
12620,focal_g3_w4,0.00854669,0.99145329,Yes
12621,focal_g3_w4,0.99258476,0.00741521,No
12622,focal_g3_w4,0.96316218,0.03683788,No
12623,focal_g3_w4,0.01152970,0.98847032,Yes
12624,focal_g3_w4,0.00583378,0.99416625,Yes
12625,focal_g3_w4,0.92416185,0.07583818,No
12626,focal_g3_w4,0.03174701,0.96825302,Yes
12627,focal_g3_w4,0.02261073,0.97738934,Yes
12628,focal_g3_w4,0.00464078,0.99535924,Yes
12629,focal_g3_w4,0.02608857,0.97391146,Yes
12630,focal_g3_w4,0.02366335,0.97633660,Yes
12631,focal_g3_w4,0.24297027,0.75702965,Yes
12632,focal_g3_w4,0.00997636,0.99002367,Yes
12633,focal_g3_w4,0.02505430,0.97494566,Yes
12634,focal_g3_w4,0.00541648,0.99458355,Yes
12635,focal_g3_w4,0.02602944,0.97397059,Yes
12636,focal_g3_w4,0.00691865,0.99308139,Yes
12637,focal_g3_w4,0.33747479,0.66252524,Yes
12638,focal_g3_w4,0.95888525,0.04111481,No
12639,focal_g3_w4,0.16160414,0.83839583,Yes
12640,focal_g3_w4,0.99375957,0.00624046,No
12641,focal_g3_w4,0.24309318,0.75690681,Yes
12642,focal_g3_w4,0.49493137,0.50506860,Yes
12643,focal_g3_w4,0.05144489,0.94855511,Yes
12644,focal_g3_w4,0.56762129,0.43237874,No
12645,focal_g3_w4,0.00758343,0.99241662,Yes
12646,focal_g3_w4,0.00853587,0.99146408,Yes
12647,focal_g3_w4,0.52140778,0.47859219,No
12648,focal_g3_w4,0.21597464,0.78402537,Yes
12649,focal_g3_w4,0.02538763,0.97461241,Yes
12650,focal_g3_w4,0.00713820,0.99286181,Yes
12651,focal_g3_w4,0.00523103,0.99476898,Yes
12652,focal_g3_w4,0.80569839,0.19430159,No
12653,focal_g3_w4,0.00637422,0.99362576,Yes
12654,focal_g3_w4,0.00473530,0.99526465,Yes
12655,focal_g3_w4,0.01321342,0.98678660,Yes
12656,focal_g3_w4,0.01624192,0.98375803,Yes
12657,focal_g3_w4,0.00990334,0.99009669,Yes
12658,focal_g3_w4,0.01015498,0.98984504,Yes
12659,focal_g3_w4,0.06167981,0.93832022,Yes
12660,focal_g3_w4,0.00671572,0.99328434,Yes
12661,focal_g3_w4,0.10592344,0.89407653,Yes
12662,focal_g3_w4,0.01282377,0.98717624,Yes
12663,focal_g3_w4,0.03045630,0.96954364,Yes
12664,focal_g3_w4,0.00641995,0.99358010,Yes
12665,focal_g3_w4,0.02483115,0.97516882,Yes
12666,focal_g3_w4,0.89579636,0.10420362,No
12667,focal_g3_w4,0.96473253,0.03526744,No
12668,focal_g3_w4,0.00801535,0.99198467,Yes
12669,focal_g3_w4,0.39566186,0.60433811,Yes
12670,focal_g3_w4,0.00627154,0.99372840,Yes
12671,focal_g3_w4,0.00441711,0.99558288,Yes
12672,focal_g3_w4,0.00342362,0.99657637,Yes
12673,focal_g3_w4,0.98902869,0.01097133,No
12674,focal_g3_w4,0.00462008,0.99537992,Yes
12675,focal_g3_w4,0.12575591,0.87424409,Yes
12676,focal_g3_w4,0.15995318,0.84004676,Yes
12677,focal_g3_w4,0.03691463,0.96308529,Yes
12678,focal_g3_w4,0.00639025,0.99360979,Yes
12679,focal_g3_w4,0.45604655,0.54395342,Yes
12680,focal_g3_w4,0.00352470,0.99647528,Yes
12681,focal_g3_w4,0.39714912,0.60285085,Yes
12682,focal_g3_w4,0.95853186,0.04146815,No
12683,focal_g3_w4,0.15654674,0.84345323,Yes
12684,focal_g3_w4,0.02109268,0.97890729,Yes
12685,focal_g3_w4,0.42474833,0.57525164,Yes
12686,focal_g3_w4,0.48187333,0.51812673,Yes
12687,focal_g3_w4,0.00221279,0.99778724,Yes
12688,focal_g3_w4,0.01068865,0.98931128,Yes
12689,focal_g3_w4,0.00488018,0.99511981,Yes
12690,focal_g3_w4,0.24555379,0.75444621,Yes
12691,focal_g3_w4,0.03652896,0.96347106,Yes
12692,focal_g3_w4,0.00683594,0.99316400,Yes
12693,focal_g3_w4,0.00554247,0.99445748,Yes
12694,focal_g3_w4,0.00723997,0.99276006,Yes
12695,focal_g3_w4,0.07969385,0.92030615,Yes
12696,focal_g3_w4,0.08682321,0.91317677,Yes
12697,focal_g3_w4,0.98897445,0.01102555,No
12698,focal_g3_w4,0.02609280,0.97390717,Yes
12699,focal_g3_w4,0.00841464,0.99158537,Yes
12700,focal_g3_w4,0.01865362,0.98134643,Yes
12701,focal_g3_w4,0.02126543,0.97873461,Yes
12702,focal_g3_w4,0.54139328,0.45860678,No
12703,focal_g3_w4,0.85599720,0.14400280,No
12704,focal_g3_w4,0.00534847,0.99465162,Yes
12705,focal_g3_w4,0.59929055,0.40070948,No
12706,focal_g3_w4,0.00316518,0.99683481,Yes
12707,focal_g3_w4,0.00589074,0.99410927,Yes
12708,focal_g3_w4,0.01611779,0.98388219,Yes
12709,focal_g3_w4,0.45080873,0.54919130,Yes
12710,focal_g3_w4,0.01046676,0.98953325,Yes
12711,focal_g3_w4,0.00867918,0.99132079,Yes
12712,focal_g3_w4,0.09451062,0.90548933,Yes
12713,focal_g3_w4,0.02157664,0.97842342,Yes
12714,focal_g3_w4,0.15908022,0.84091979,Yes
12715,focal_g3_w4,0.95543975,0.04456028,No
12716,focal_g3_w4,0.01761473,0.98238534,Yes
12717,focal_g3_w4,0.96500021,0.03499983,No
12718,focal_g3_w4,0.01608475,0.98391533,Yes
12719,focal_g3_w4,0.00252747,0.99747247,Yes
12720,focal_g3_w4,0.40864494,0.59135503,Yes
12721,focal_g3_w4,0.02442731,0.97557271,Yes
12722,focal_g3_w4,0.02971794,0.97028202,Yes
12723,focal_g3_w4,0.00440764,0.99559230,Yes
12724,focal_g3_w4,0.00404034,0.99595970,Yes
12725,focal_g3_w4,0.00396095,0.99603903,Yes
12726,focal_g3_w4,0.03228709,0.96771294,Yes
12727,focal_g3_w4,0.03277739,0.96722263,Yes
12728,focal_g3_w4,0.00500563,0.99499434,Yes
12729,focal_g3_w4,0.00472509,0.99527490,Yes
12730,focal_g3_w4,0.01047239,0.98952764,Yes
12731,focal_g3_w4,0.00851579,0.99148422,Yes
12732,focal_g3_w4,0.00380651,0.99619353,Yes
12733,focal_g3_w4,0.89661819,0.10338181,No
12734,focal_g3_w4,0.00668190,0.99331808,Yes
12735,focal_g3_w4,0.85549420,0.14450577,No
12736,focal_g3_w4,0.04117927,0.95882076,Yes
12737,focal_g3_w4,0.01998781,0.98001212,Yes
12738,focal_g3_w4,0.03610195,0.96389806,Yes
12739,focal_g3_w4,0.97186959,0.02813034,No
12740,focal_g3_w4,0.00507039,0.99492967,Yes
12741,focal_g3_w4,0.12178346,0.87821656,Yes
12742,focal_g3_w4,0.00242388,0.99757618,Yes
12743,focal_g3_w4,0.02945870,0.97054130,Yes
12744,focal_g3_w4,0.00397221,0.99602783,Yes
12745,focal_g3_w4,0.00890732,0.99109262,Yes
12746,focal_g3_w4,0.93508196,0.06491801,No
12747,focal_g3_w4,0.03179021,0.96820974,Yes
12748,focal_g3_w4,0.00605937,0.99394059,Yes
12749,focal_g3_w4,0.97892022,0.02107980,No
12750,focal_g3_w4,0.01616193,0.98383808,Yes
12751,focal_g3_w4,0.15801749,0.84198254,Yes
12752,focal_g3_w4,0.63230318,0.36769682,No
12753,focal_g3_w4,0.05755038,0.94244957,Yes
12754,focal_g3_w4,0.06058523,0.93941480,Yes
12755,focal_g3_w4,0.08657897,0.91342098,Yes
12756,focal_g3_w4,0.01292617,0.98707378,Yes
12757,focal_g3_w4,0.94337684,0.05662314,No
12758,focal_g3_w4,0.03676383,0.96323615,Yes
12759,focal_g3_w4,0.71569830,0.28430167,No
12760,focal_g3_w4,0.00993768,0.99006236,Yes
12761,focal_g3_w4,0.05290113,0.94709885,Yes
12762,focal_g3_w4,0.01856495,0.98143506,Yes
12763,focal_g3_w4,0.94895762,0.05104240,No
12764,focal_g3_w4,0.01182693,0.98817307,Yes
12765,focal_g3_w4,0.98479712,0.01520291,No
12766,focal_g3_w4,0.26557222,0.73442775,Yes
12767,focal_g3_w4,0.35334164,0.64665836,Yes
12768,focal_g3_w4,0.12195180,0.87804818,Yes
12769,focal_g3_w4,0.55871457,0.44128543,No
12770,focal_g3_w4,0.76682115,0.23317881,No
12771,focal_g3_w4,0.00407923,0.99592078,Yes
12772,focal_g3_w4,0.36682701,0.63317305,Yes
12773,focal_g3_w4,0.04691322,0.95308685,Yes
12774,focal_g3_w4,0.00500863,0.99499136,Yes
12775,focal_g3_w4,0.90965140,0.09034856,No
12776,focal_g3_w4,0.00880357,0.99119639,Yes
12777,focal_g3_w4,0.04829399,0.95170599,Yes
12778,focal_g3_w4,0.00535665,0.99464333,Yes
12779,focal_g3_w4,0.09845906,0.90154099,Yes
12780,focal_g3_w4,0.50180298,0.49819702,No
12781,focal_g3_w4,0.00253449,0.99746549,Yes
12782,focal_g3_w4,0.01450936,0.98549068,Yes
12783,focal_g3_w4,0.02157286,0.97842717,Yes
12784,focal_g3_w4,0.00390654,0.99609345,Yes
12785,focal_g3_w4,0.91333085,0.08666916,No
12786,focal_g3_w4,0.00489287,0.99510717,Yes
12787,focal_g3_w4,0.18705253,0.81294745,Yes
12788,focal_g3_w4,0.89896393,0.10103607,No
12789,focal_g3_w4,0.01049461,0.98950535,Yes
12790,focal_g3_w4,0.22056472,0.77943528,Yes
12791,focal_g3_w4,0.07067381,0.92932624,Yes
12792,focal_g3_w4,0.02880676,0.97119325,Yes
12793,focal_g3_w4,0.82887393,0.17112608,No
12794,focal_g3_w4,0.00347174,0.99652821,Yes
12795,focal_g3_w4,0.70935363,0.29064637,No
12796,focal_g3_w4,0.01823922,0.98176080,Yes
12797,focal_g3_w4,0.95080799,0.04919206,No
12798,focal_g3_w4,0.01984294,0.98015714,Yes
12799,focal_g3_w4,0.02629363,0.97370636,Yes
12800,focal_g3_w4,0.02213989,0.97786009,Yes
12801,focal_g3_w4,0.91763580,0.08236419,No
12802,focal_g3_w4,0.37972677,0.62027329,Yes
12803,focal_g3_w4,0.13878663,0.86121345,Yes
12804,focal_g3_w4,0.00927068,0.99072927,Yes
12805,focal_g3_w4,0.00999541,0.99000460,Yes
12806,focal_g3_w4,0.81831956,0.18168046,No
12807,focal_g3_w4,0.01478544,0.98521453,Yes
12808,focal_g3_w4,0.25614122,0.74385881,Yes
12809,focal_g3_w4,0.00552532,0.99447471,Yes
12810,focal_g3_w4,0.19249462,0.80750537,Yes
12811,focal_g3_w4,0.14719842,0.85280156,Yes
12812,focal_g3_w4,0.00939353,0.99060643,Yes
12813,focal_g3_w4,0.01259060,0.98740941,Yes
12814,focal_g3_w4,0.00389509,0.99610496,Yes
12815,focal_g3_w4,0.01622764,0.98377234,Yes
12816,focal_g3_w4,0.62579596,0.37420404,No
12817,focal_g3_w4,0.00897830,0.99102169,Yes
12818,focal_g3_w4,0.00538087,0.99461913,Yes
12819,focal_g3_w4,0.02583363,0.97416639,Yes
12820,focal_g3_w4,0.64320481,0.35679522,No
12821,focal_g3_w4,0.00441225,0.99558771,Yes
12822,focal_g3_w4,0.09011688,0.90988308,Yes
12823,focal_g3_w4,0.13184880,0.86815119,Yes
12824,focal_g3_w4,0.03927699,0.96072304,Yes
12825,focal_g3_w4,0.00785649,0.99214351,Yes
12826,focal_g3_w4,0.07524797,0.92475206,Yes
12827,focal_g3_w4,0.01935694,0.98064303,Yes
12828,focal_g3_w4,0.04201957,0.95798039,Yes
12829,focal_g3_w4,0.03051194,0.96948808,Yes
12830,focal_g3_w4,0.77729768,0.22270234,No
12831,focal_g3_w4,0.00710991,0.99289012,Yes
12832,focal_g3_w4,0.02656753,0.97343248,Yes
12833,focal_g3_w4,0.63905036,0.36094970,No
12834,focal_g3_w4,0.93079424,0.06920582,No
12835,focal_g3_w4,0.00578870,0.99421126,Yes
12836,focal_g3_w4,0.02033360,0.97966641,Yes
12837,focal_g3_w4,0.00293829,0.99706167,Yes
12838,focal_g3_w4,0.01384313,0.98615682,Yes
12839,focal_g3_w4,0.33108979,0.66891021,Yes
12840,focal_g3_w4,0.05780924,0.94219077,Yes
12841,focal_g3_w4,0.01609704,0.98390293,Yes
12842,focal_g3_w4,0.11580002,0.88420004,Yes
12843,focal_g3_w4,0.09289856,0.90710139,Yes
12844,focal_g3_w4,0.11302196,0.88697803,Yes
12845,focal_g3_w4,0.01083870,0.98916131,Yes
12846,focal_g3_w4,0.23160055,0.76839942,Yes
12847,focal_g3_w4,0.02031518,0.97968483,Yes
12848,focal_g3_w4,0.04476807,0.95523190,Yes
12849,focal_g3_w4,0.04316873,0.95683134,Yes
12850,focal_g3_w4,0.02213653,0.97786349,Yes
12851,focal_g3_w4,0.00612788,0.99387217,Yes
12852,focal_g3_w4,0.06942112,0.93057883,Yes
12853,focal_g3_w4,0.01534066,0.98465931,Yes
12854,focal_g3_w4,0.00272939,0.99727064,Yes
12855,focal_g3_w4,0.02246416,0.97753578,Yes
12856,focal_g3_w4,0.00753110,0.99246889,Yes
12857,focal_g3_w4,0.00587572,0.99412435,Yes
12858,focal_g3_w4,0.04683664,0.95316339,Yes
12859,focal_g3_w4,0.90215647,0.09784351,No
12860,focal_g3_w4,0.06812746,0.93187261,Yes
12861,focal_g3_w4,0.08042494,0.91957504,Yes
12862,focal_g3_w4,0.03235923,0.96764070,Yes
12863,focal_g3_w4,0.81203657,0.18796349,No
12864,focal_g3_w4,0.60349864,0.39650133,No
12865,focal_g3_w4,0.00818127,0.99181867,Yes
12866,focal_g3_w4,0.63294703,0.36705294,No
12867,focal_g3_w4,0.83440638,0.16559361,No
12868,focal_g3_w4,0.82782280,0.17217720,No
12869,focal_g3_w4,0.22289544,0.77710456,Yes
12870,focal_g3_w4,0.01396381,0.98603618,Yes
12871,focal_g3_w4,0.01019345,0.98980659,Yes
12872,focal_g3_w4,0.00759207,0.99240792,Yes
12873,focal_g3_w4,0.01662640,0.98337364,Yes
12874,focal_g3_w4,0.12253197,0.87746799,Yes
12875,focal_g3_w4,0.05396397,0.94603598,Yes
12876,focal_g3_w4,0.11409897,0.88590109,Yes
12877,focal_g3_w4,0.01696406,0.98303586,Yes
12878,focal_g3_w4,0.00806912,0.99193090,Yes
12879,focal_g3_w4,0.01332689,0.98667312,Yes
12880,focal_g3_w4,0.00324129,0.99675876,Yes
12881,focal_g3_w4,0.97038603,0.02961393,No
12882,focal_g3_w4,0.01130285,0.98869717,Yes
12883,focal_g3_w4,0.00575243,0.99424756,Yes
12884,focal_g3_w4,0.24276042,0.75723958,Yes
12885,focal_g3_w4,0.06629093,0.93370903,Yes
12886,focal_g3_w4,0.20201804,0.79798192,Yes
12887,focal_g3_w4,0.00580718,0.99419278,Yes
12888,focal_g3_w4,0.01544943,0.98455054,Yes
12889,focal_g3_w4,0.00352081,0.99647921,Yes
12890,focal_g3_w4,0.01933358,0.98066646,Yes
12891,focal_g3_w4,0.00216449,0.99783558,Yes
12892,focal_g3_w4,0.00829375,0.99170625,Yes
12893,focal_g3_w4,0.98770601,0.01229403,No
12894,focal_g3_w4,0.71168113,0.28831884,No
12895,focal_g3_w4,0.00427759,0.99572241,Yes
12896,focal_g3_w4,0.31852013,0.68147987,Yes
12897,focal_g3_w4,0.02213042,0.97786957,Yes
12898,focal_g3_w4,0.06626505,0.93373501,Yes
12899,focal_g3_w4,0.00886915,0.99113083,Yes
12900,focal_g3_w4,0.02430795,0.97569203,Yes
12901,focal_g3_w4,0.01185541,0.98814452,Yes
12902,focal_g3_w4,0.48419094,0.51580906,Yes
12903,focal_g3_w4,0.19258785,0.80741215,Yes
12904,focal_g3_w4,0.00431167,0.99568838,Yes
12905,focal_g3_w4,0.91940731,0.08059264,No
12906,focal_g3_w4,0.50219518,0.49780485,No
12907,focal_g3_w4,0.00670044,0.99329960,Yes
12908,focal_g3_w4,0.01256881,0.98743117,Yes
12909,focal_g3_w4,0.00361962,0.99638039,Yes
12910,focal_g3_w4,0.98390085,0.01609913,No
12911,focal_g3_w4,0.74322999,0.25676996,No
12912,focal_g3_w4,0.95852268,0.04147730,No
12913,focal_g3_w4,0.36353624,0.63646376,Yes
12914,focal_g3_w4,0.00758191,0.99241805,Yes
12915,focal_g3_w4,0.01119354,0.98880649,Yes
12916,focal_g3_w4,0.00345938,0.99654061,Yes
12917,focal_g3_w4,0.30512193,0.69487810,Yes
12918,focal_g3_w4,0.06775786,0.93224221,Yes
12919,focal_g3_w4,0.02027653,0.97972345,Yes
12920,focal_g3_w4,0.02528755,0.97471243,Yes
12921,focal_g3_w4,0.00804085,0.99195921,Yes
12922,focal_g3_w4,0.00633120,0.99366885,Yes
12923,focal_g3_w4,0.01439167,0.98560834,Yes
12924,focal_g3_w4,0.90157819,0.09842187,No
12925,focal_g3_w4,0.00528507,0.99471492,Yes
12926,focal_g3_w4,0.31731242,0.68268764,Yes
12927,focal_g3_w4,0.21472906,0.78527093,Yes
12928,focal_g3_w4,0.06581306,0.93418694,Yes
12929,focal_g3_w4,0.34081149,0.65918857,Yes
12930,focal_g3_w4,0.02252187,0.97747815,Yes
12931,focal_g3_w4,0.98925006,0.01075000,No
12932,focal_g3_w4,0.10764841,0.89235157,Yes
12933,focal_g3_w4,0.03337873,0.96662128,Yes
12934,focal_g3_w4,0.00815910,0.99184084,Yes
12935,focal_g3_w4,0.00360570,0.99639434,Yes
12936,focal_g3_w4,0.04044116,0.95955878,Yes
12937,focal_g3_w4,0.00869591,0.99130404,Yes
12938,focal_g3_w4,0.23536168,0.76463836,Yes
12939,focal_g3_w4,0.00736067,0.99263930,Yes
12940,focal_g3_w4,0.01455391,0.98544610,Yes
12941,focal_g3_w4,0.00307205,0.99692792,Yes
12942,focal_g3_w4,0.00519338,0.99480659,Yes
12943,focal_g3_w4,0.04265256,0.95734751,Yes
12944,focal_g3_w4,0.19816163,0.80183840,Yes
12945,focal_g3_w4,0.00851603,0.99148399,Yes
12946,focal_g3_w4,0.00453858,0.99546140,Yes
12947,focal_g3_w4,0.25371635,0.74628371,Yes
12948,focal_g3_w4,0.01022644,0.98977357,Yes
12949,focal_g3_w4,0.00391742,0.99608254,Yes
12950,focal_g3_w4,0.18426885,0.81573117,Yes
12951,focal_g3_w4,0.93150371,0.06849635,No
12952,focal_g3_w4,0.01891914,0.98108083,Yes
12953,focal_g3_w4,0.00846633,0.99153370,Yes
12954,focal_g3_w4,0.22987661,0.77012342,Yes
12955,focal_g3_w4,0.66670555,0.33329442,No
12956,focal_g3_w4,0.13343234,0.86656767,Yes
12957,focal_g3_w4,0.00849310,0.99150687,Yes
12958,focal_g3_w4,0.78892696,0.21107307,No
12959,focal_g3_w4,0.00489051,0.99510950,Yes
12960,focal_g3_w4,0.95776647,0.04223358,No
12961,focal_g3_w4,0.10287581,0.89712417,Yes
12962,focal_g3_w4,0.00272098,0.99727911,Yes
12963,focal_g3_w4,0.00450823,0.99549180,Yes
12964,focal_g3_w4,0.00557676,0.99442321,Yes
12965,focal_g3_w4,0.03083562,0.96916437,Yes
12966,focal_g3_w4,0.02558093,0.97441906,Yes
12967,focal_g3_w4,0.90386182,0.09613819,No
12968,focal_g3_w4,0.00690199,0.99309808,Yes
12969,focal_g3_w4,0.03152147,0.96847850,Yes
12970,focal_g3_w4,0.05127703,0.94872290,Yes
12971,focal_g3_w4,0.47096494,0.52903503,Yes
12972,focal_g3_w4,0.17478023,0.82521975,Yes
12973,focal_g3_w4,0.98015243,0.01984754,No
12974,focal_g3_w4,0.79728651,0.20271349,No
12975,focal_g3_w4,0.01489263,0.98510736,Yes
12976,focal_g3_w4,0.00588983,0.99411017,Yes
12977,focal_g3_w4,0.25596666,0.74403334,Yes
12978,focal_g3_w4,0.00515472,0.99484527,Yes
12979,focal_g3_w4,0.00556492,0.99443507,Yes
12980,focal_g3_w4,0.96008456,0.03991549,No
12981,focal_g3_w4,0.00793982,0.99206018,Yes
12982,focal_g3_w4,0.02277613,0.97722387,Yes
12983,focal_g3_w4,0.00331132,0.99668866,Yes
12984,focal_g3_w4,0.00777785,0.99222213,Yes
12985,focal_g3_w4,0.18185309,0.81814688,Yes
12986,focal_g3_w4,0.00330412,0.99669588,Yes
12987,focal_g3_w4,0.05733050,0.94266945,Yes
12988,focal_g3_w4,0.01060380,0.98939627,Yes
12989,focal_g3_w4,0.01225539,0.98774463,Yes
12990,focal_g3_w4,0.03717215,0.96282786,Yes
12991,focal_g3_w4,0.20288873,0.79711127,Yes
12992,focal_g3_w4,0.01250426,0.98749566,Yes
12993,focal_g3_w4,0.09331972,0.90668029,Yes
12994,focal_g3_w4,0.54177988,0.45822012,No
12995,focal_g3_w4,0.20711009,0.79288989,Yes
12996,focal_g3_w4,0.00390921,0.99609071,Yes
12997,focal_g3_w4,0.02690607,0.97309393,Yes
12998,focal_g3_w4,0.06053081,0.93946922,Yes
12999,focal_g3_w4,0.00929728,0.99070275,Yes
13000,focal_g3_w4,0.00350401,0.99649602,Yes
13001,focal_g3_w4,0.00302019,0.99697977,Yes
13002,focal_g3_w4,0.16934703,0.83065295,Yes
13003,focal_g3_w4,0.02841298,0.97158706,Yes
13004,focal_g3_w4,0.95512241,0.04487755,No
