id,member,Clear,Not Clear,Misleading,pred
12271,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89308614,0.10304131,0.00387257,Clear
12272,ensemble_mt_st123_w1_8_30_mlval_seed123,0.81348825,0.18325023,0.00326145,Clear
12273,ensemble_mt_st123_w1_8_30_mlval_seed123,0.48853990,0.50720853,0.00425160,Not Clear
12274,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94389826,0.05394286,0.00215884,Clear
12275,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82904196,0.16762820,0.00332985,Clear
12276,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91671515,0.08145540,0.00182943,Clear
12277,ensemble_mt_st123_w1_8_30_mlval_seed123,0.19619891,0.80059665,0.00320444,Not Clear
12278,ensemble_mt_st123_w1_8_30_mlval_seed123,0.66374177,0.33302444,0.00323382,Clear
12279,ensemble_mt_st123_w1_8_30_mlval_seed123,0.05978055,0.93761617,0.00260331,Not Clear
12280,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92574370,0.07165782,0.00259847,Clear
12281,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68548548,0.31074184,0.00377269,Clear
12282,ensemble_mt_st123_w1_8_30_mlval_seed123,0.05781324,0.93996072,0.00222600,Not Clear
12283,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87045735,0.12710465,0.00243798,Clear
12284,ensemble_mt_st123_w1_8_30_mlval_seed123,0.22594342,0.77063030,0.00342628,Not Clear
12285,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94407225,0.05373245,0.00219525,Clear
12286,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97340280,0.02469375,0.00190344,Clear
12287,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86564791,0.13068858,0.00366344,Clear
12288,ensemble_mt_st123_w1_8_30_mlval_seed123,0.49307454,0.50455612,0.00236937,Not Clear
12289,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90384722,0.09349079,0.00266198,Clear
12290,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93208349,0.06539497,0.00252145,Clear
12291,ensemble_mt_st123_w1_8_30_mlval_seed123,0.65006679,0.34418803,0.00574519,Clear
12292,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97911614,0.01944549,0.00143828,Clear
12293,ensemble_mt_st123_w1_8_30_mlval_seed123,0.75648451,0.24066444,0.00285110,Clear
12294,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97668934,0.02174529,0.00156543,Clear
12295,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98139381,0.01704441,0.00156174,Clear
12296,ensemble_mt_st123_w1_8_30_mlval_seed123,0.53282708,0.46439403,0.00277890,Clear
12297,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89535624,0.10180052,0.00284325,Clear
12298,ensemble_mt_st123_w1_8_30_mlval_seed123,0.09022038,0.90568322,0.00409647,Not Clear
12299,ensemble_mt_st123_w1_8_30_mlval_seed123,0.09830605,0.89858693,0.00310700,Not Clear
12300,ensemble_mt_st123_w1_8_30_mlval_seed123,0.70114267,0.29438722,0.00447017,Clear
12301,ensemble_mt_st123_w1_8_30_mlval_seed123,0.32323831,0.67342073,0.00334098,Not Clear
12302,ensemble_mt_st123_w1_8_30_mlval_seed123,0.74931473,0.24681111,0.00387422,Clear
12303,ensemble_mt_st123_w1_8_30_mlval_seed123,0.60174251,0.39381188,0.00444560,Clear
12304,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82748294,0.16944420,0.00307288,Clear
12305,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92458695,0.07330579,0.00210732,Clear
12306,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91710097,0.08067516,0.00222384,Clear
12307,ensemble_mt_st123_w1_8_30_mlval_seed123,0.32677796,0.66972488,0.00349716,Not Clear
12308,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97687829,0.02141325,0.00170850,Clear
12309,ensemble_mt_st123_w1_8_30_mlval_seed123,0.74886364,0.24778967,0.00334666,Clear
12310,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97325391,0.02514521,0.00160091,Clear
12311,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87854594,0.11706296,0.00439102,Clear
12312,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94486767,0.05343946,0.00169281,Clear
12313,ensemble_mt_st123_w1_8_30_mlval_seed123,0.32165092,0.67223418,0.00611493,Not Clear
12314,ensemble_mt_st123_w1_8_30_mlval_seed123,0.81199306,0.18528317,0.00272379,Clear
12315,ensemble_mt_st123_w1_8_30_mlval_seed123,0.72679734,0.26926225,0.00394043,Clear
12316,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98852229,0.01015905,0.00131870,Clear
12317,ensemble_mt_st123_w1_8_30_mlval_seed123,0.12731925,0.86758572,0.00509500,Not Clear
12318,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89039207,0.10595983,0.00364812,Clear
12319,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97124261,0.02616861,0.00258878,Clear
12320,ensemble_mt_st123_w1_8_30_mlval_seed123,0.71016043,0.28622591,0.00361363,Clear
12321,ensemble_mt_st123_w1_8_30_mlval_seed123,0.21759804,0.77930224,0.00309973,Not Clear
12322,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68607241,0.31043410,0.00349347,Clear
12323,ensemble_mt_st123_w1_8_30_mlval_seed123,0.84461260,0.15182570,0.00356168,Clear
12324,ensemble_mt_st123_w1_8_30_mlval_seed123,0.42326018,0.57234722,0.00439263,Not Clear
12325,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87060428,0.12548253,0.00391319,Clear
12326,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88848442,0.10912225,0.00239327,Clear
12327,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78963840,0.20697060,0.00339103,Clear
12328,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96924901,0.02916209,0.00158879,Clear
12329,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90971369,0.08806267,0.00222365,Clear
12330,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86324567,0.13359052,0.00316379,Clear
12331,ensemble_mt_st123_w1_8_30_mlval_seed123,0.63297534,0.36313072,0.00389405,Clear
12332,ensemble_mt_st123_w1_8_30_mlval_seed123,0.28938088,0.70508206,0.00553710,Not Clear
12333,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88380724,0.11316340,0.00302932,Clear
12334,ensemble_mt_st123_w1_8_30_mlval_seed123,0.13557540,0.86226064,0.00216391,Not Clear
12335,ensemble_mt_st123_w1_8_30_mlval_seed123,0.77033430,0.22630717,0.00335850,Clear
12336,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97580248,0.02278643,0.00141115,Clear
12337,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89808649,0.09920830,0.00270515,Clear
12338,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93000627,0.06786897,0.00212473,Clear
12339,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91784263,0.07951833,0.00263911,Clear
12340,ensemble_mt_st123_w1_8_30_mlval_seed123,0.77610058,0.22102356,0.00287587,Clear
12341,ensemble_mt_st123_w1_8_30_mlval_seed123,0.50034255,0.49638784,0.00326956,Clear
12342,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97708136,0.02145037,0.00146826,Clear
12343,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96466565,0.03373701,0.00159728,Clear
12344,ensemble_mt_st123_w1_8_30_mlval_seed123,0.52320272,0.47068951,0.00610778,Clear
12345,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98380822,0.01457029,0.00162154,Clear
12346,ensemble_mt_st123_w1_8_30_mlval_seed123,0.72333211,0.27297637,0.00369154,Clear
12347,ensemble_mt_st123_w1_8_30_mlval_seed123,0.83800805,0.15985718,0.00213484,Clear
12348,ensemble_mt_st123_w1_8_30_mlval_seed123,0.69614279,0.29665741,0.00719979,Clear
12349,ensemble_mt_st123_w1_8_30_mlval_seed123,0.49296889,0.50169909,0.00533203,Not Clear
12350,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98493528,0.01404588,0.00101885,Clear
12351,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93703866,0.06036429,0.00259707,Clear
12352,ensemble_mt_st123_w1_8_30_mlval_seed123,0.10926650,0.88424426,0.00648925,Not Clear
12353,ensemble_mt_st123_w1_8_30_mlval_seed123,0.85366148,0.14324151,0.00309702,Clear
12354,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93872005,0.05958498,0.00169500,Clear
12355,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96282434,0.03529726,0.00187842,Clear
12356,ensemble_mt_st123_w1_8_30_mlval_seed123,0.83361095,0.16202748,0.00436152,Clear
12357,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88675410,0.10994800,0.00329796,Clear
12358,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86446559,0.13173586,0.00379864,Clear
12359,ensemble_mt_st123_w1_8_30_mlval_seed123,0.55566186,0.43780574,0.00653240,Clear
12360,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95866692,0.03831127,0.00302170,Clear
12361,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95148981,0.04696861,0.00154161,Clear
12362,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92029464,0.07610679,0.00359857,Clear
12363,ensemble_mt_st123_w1_8_30_mlval_seed123,0.12747075,0.86991584,0.00261344,Not Clear
12364,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78759646,0.20953479,0.00286877,Clear
12365,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95009702,0.04836136,0.00154157,Clear
12366,ensemble_mt_st123_w1_8_30_mlval_seed123,0.57389385,0.42382264,0.00228352,Clear
12367,ensemble_mt_st123_w1_8_30_mlval_seed123,0.39224333,0.60420352,0.00355315,Not Clear
12368,ensemble_mt_st123_w1_8_30_mlval_seed123,0.07329351,0.92274261,0.00396382,Not Clear
12369,ensemble_mt_st123_w1_8_30_mlval_seed123,0.55899966,0.43800566,0.00299474,Clear
12370,ensemble_mt_st123_w1_8_30_mlval_seed123,0.20326680,0.79368186,0.00305134,Not Clear
12371,ensemble_mt_st123_w1_8_30_mlval_seed123,0.91008407,0.08783558,0.00208031,Clear
12372,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90195400,0.09514396,0.00290203,Clear
12373,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95192105,0.04586831,0.00221064,Clear
12374,ensemble_mt_st123_w1_8_30_mlval_seed123,0.79230011,0.20223829,0.00546167,Clear
12375,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94596750,0.05221939,0.00181308,Clear
12376,ensemble_mt_st123_w1_8_30_mlval_seed123,0.33259282,0.65726584,0.01014128,Not Clear
12377,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92762524,0.07054620,0.00182852,Clear
12378,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95062071,0.04676360,0.00261576,Clear
12379,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88204110,0.11578311,0.00217573,Clear
12380,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98400635,0.01488347,0.00111013,Clear
12381,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94282156,0.05562214,0.00155625,Clear
12382,ensemble_mt_st123_w1_8_30_mlval_seed123,0.58744591,0.40983376,0.00272032,Clear
12383,ensemble_mt_st123_w1_8_30_mlval_seed123,0.12021727,0.87693036,0.00285235,Not Clear
12384,ensemble_mt_st123_w1_8_30_mlval_seed123,0.12752716,0.86915708,0.00331572,Not Clear
12385,ensemble_mt_st123_w1_8_30_mlval_seed123,0.04808920,0.95013404,0.00177678,Not Clear
12386,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94021201,0.05713030,0.00265768,Clear
12387,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68659198,0.30928183,0.00412617,Clear
12388,ensemble_mt_st123_w1_8_30_mlval_seed123,0.70503849,0.29140779,0.00355371,Clear
12389,ensemble_mt_st123_w1_8_30_mlval_seed123,0.67517209,0.32180044,0.00302743,Clear
12390,ensemble_mt_st123_w1_8_30_mlval_seed123,0.37034735,0.62469721,0.00495544,Not Clear
12391,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97371441,0.02442995,0.00185565,Clear
12392,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86859006,0.12867805,0.00273187,Clear
12393,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95717645,0.04041345,0.00241011,Clear
12394,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68833160,0.30956084,0.00210752,Clear
12395,ensemble_mt_st123_w1_8_30_mlval_seed123,0.27116409,0.72623271,0.00260319,Not Clear
12396,ensemble_mt_st123_w1_8_30_mlval_seed123,0.71970165,0.27635887,0.00393949,Clear
12397,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95849901,0.03933764,0.00216336,Clear
12398,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89967865,0.09666020,0.00366123,Clear
12399,ensemble_mt_st123_w1_8_30_mlval_seed123,0.66099882,0.33370894,0.00529222,Clear
12400,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94706070,0.05154608,0.00139331,Clear
12401,ensemble_mt_st123_w1_8_30_mlval_seed123,0.62242746,0.37432021,0.00325227,Clear
12402,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98140287,0.01747015,0.00112704,Clear
12403,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92358512,0.07367552,0.00273932,Clear
12404,ensemble_mt_st123_w1_8_30_mlval_seed123,0.74387437,0.25111049,0.00501514,Clear
12405,ensemble_mt_st123_w1_8_30_mlval_seed123,0.11725871,0.87993252,0.00280871,Not Clear
12406,ensemble_mt_st123_w1_8_30_mlval_seed123,0.50859678,0.48767459,0.00372858,Clear
12407,ensemble_mt_st123_w1_8_30_mlval_seed123,0.37822670,0.61704338,0.00472993,Not Clear
12408,ensemble_mt_st123_w1_8_30_mlval_seed123,0.54410774,0.45275611,0.00313619,Clear
12409,ensemble_mt_st123_w1_8_30_mlval_seed123,0.63593924,0.35924971,0.00481109,Clear
12410,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97669721,0.02220004,0.00110275,Clear
12411,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86236125,0.13440339,0.00323540,Clear
12412,ensemble_mt_st123_w1_8_30_mlval_seed123,0.76985246,0.22710741,0.00304018,Clear
12413,ensemble_mt_st123_w1_8_30_mlval_seed123,0.19834206,0.79882354,0.00283443,Not Clear
12414,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89704436,0.10128903,0.00166659,Clear
12415,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86020809,0.13703564,0.00275629,Clear
12416,ensemble_mt_st123_w1_8_30_mlval_seed123,0.09214076,0.90420127,0.00365802,Not Clear
12417,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93628258,0.06126121,0.00245620,Clear
12418,ensemble_mt_st123_w1_8_30_mlval_seed123,0.79232156,0.20451364,0.00316482,Clear
12419,ensemble_mt_st123_w1_8_30_mlval_seed123,0.70869696,0.28734803,0.00395499,Clear
12420,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82604027,0.17185701,0.00210276,Clear
12421,ensemble_mt_st123_w1_8_30_mlval_seed123,0.82640994,0.17041349,0.00317658,Clear
12422,ensemble_mt_st123_w1_8_30_mlval_seed123,0.65268463,0.34265244,0.00466299,Clear
12423,ensemble_mt_st123_w1_8_30_mlval_seed123,0.61314309,0.38220328,0.00465362,Clear
12424,ensemble_mt_st123_w1_8_30_mlval_seed123,0.65971440,0.33688930,0.00339627,Clear
12425,ensemble_mt_st123_w1_8_30_mlval_seed123,0.43069139,0.56447083,0.00483778,Not Clear
12426,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97711712,0.02165389,0.00122894,Clear
12427,ensemble_mt_st123_w1_8_30_mlval_seed123,0.41688246,0.57592434,0.00719323,Not Clear
12428,ensemble_mt_st123_w1_8_30_mlval_seed123,0.80087268,0.19629444,0.00283286,Clear
12429,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78702086,0.21031252,0.00266661,Clear
12430,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92534226,0.07255977,0.00209793,Clear
12431,ensemble_mt_st123_w1_8_30_mlval_seed123,0.71358180,0.28425434,0.00216385,Clear
12432,ensemble_mt_st123_w1_8_30_mlval_seed123,0.24280563,0.75499070,0.00220367,Not Clear
12433,ensemble_mt_st123_w1_8_30_mlval_seed123,0.32094255,0.67620957,0.00284787,Not Clear
12434,ensemble_mt_st123_w1_8_30_mlval_seed123,0.74012393,0.25757748,0.00229868,Clear
12435,ensemble_mt_st123_w1_8_30_mlval_seed123,0.29494295,0.70105404,0.00400301,Not Clear
12436,ensemble_mt_st123_w1_8_30_mlval_seed123,0.50761914,0.48750871,0.00487215,Clear
12437,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86236435,0.13599673,0.00163884,Clear
12438,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97279853,0.02599439,0.00120711,Clear
12439,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94968164,0.04737007,0.00294834,Clear
12440,ensemble_mt_st123_w1_8_30_mlval_seed123,0.89686376,0.09956188,0.00357434,Clear
12441,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98845029,0.01031318,0.00123648,Clear
12442,ensemble_mt_st123_w1_8_30_mlval_seed123,0.56157076,0.43376988,0.00465939,Clear
12443,ensemble_mt_st123_w1_8_30_mlval_seed123,0.28028268,0.71550804,0.00420929,Not Clear
12444,ensemble_mt_st123_w1_8_30_mlval_seed123,0.72835511,0.26499620,0.00664870,Clear
12445,ensemble_mt_st123_w1_8_30_mlval_seed123,0.05549300,0.94228709,0.00221990,Not Clear
12446,ensemble_mt_st123_w1_8_30_mlval_seed123,0.31776768,0.67753154,0.00470077,Not Clear
12447,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93793803,0.05926940,0.00279256,Clear
12448,ensemble_mt_st123_w1_8_30_mlval_seed123,0.70078731,0.29532713,0.00388554,Clear
12449,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87974226,0.11612570,0.00413201,Clear
12450,ensemble_mt_st123_w1_8_30_mlval_seed123,0.24778654,0.74961001,0.00260352,Not Clear
12451,ensemble_mt_st123_w1_8_30_mlval_seed123,0.11527774,0.88184899,0.00287326,Not Clear
12452,ensemble_mt_st123_w1_8_30_mlval_seed123,0.45508891,0.53892320,0.00598793,Not Clear
12453,ensemble_mt_st123_w1_8_30_mlval_seed123,0.70007777,0.29664564,0.00327652,Clear
12454,ensemble_mt_st123_w1_8_30_mlval_seed123,0.85166436,0.14590079,0.00243478,Clear
12455,ensemble_mt_st123_w1_8_30_mlval_seed123,0.59461796,0.40122470,0.00415737,Clear
12456,ensemble_mt_st123_w1_8_30_mlval_seed123,0.37147257,0.62588024,0.00264717,Not Clear
12457,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94865984,0.04960618,0.00173402,Clear
12458,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96294624,0.03500333,0.00205040,Clear
12459,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94890845,0.04877769,0.00231387,Clear
12460,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96484208,0.03303881,0.00211912,Clear
12461,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93968999,0.05698720,0.00332281,Clear
12462,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68891954,0.30663779,0.00444265,Clear
12463,ensemble_mt_st123_w1_8_30_mlval_seed123,0.83842087,0.15892105,0.00265809,Clear
12464,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92094994,0.07645712,0.00259292,Clear
12465,ensemble_mt_st123_w1_8_30_mlval_seed123,0.13269830,0.86350507,0.00379667,Not Clear
12466,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97490191,0.02330426,0.00179379,Clear
12467,ensemble_mt_st123_w1_8_30_mlval_seed123,0.97272182,0.02575973,0.00151845,Clear
12468,ensemble_mt_st123_w1_8_30_mlval_seed123,0.49797583,0.49873304,0.00329117,Not Clear
12469,ensemble_mt_st123_w1_8_30_mlval_seed123,0.80418342,0.19339263,0.00242384,Clear
12470,ensemble_mt_st123_w1_8_30_mlval_seed123,0.09926904,0.89591795,0.00481299,Not Clear
12471,ensemble_mt_st123_w1_8_30_mlval_seed123,0.69488263,0.30218184,0.00293558,Clear
12472,ensemble_mt_st123_w1_8_30_mlval_seed123,0.92883903,0.06817217,0.00298887,Clear
12473,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68715698,0.30962014,0.00322289,Clear
12474,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94383550,0.05356399,0.00260059,Clear
12475,ensemble_mt_st123_w1_8_30_mlval_seed123,0.76167178,0.23084386,0.00748436,Clear
12476,ensemble_mt_st123_w1_8_30_mlval_seed123,0.84604782,0.15093939,0.00301275,Clear
12477,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96819234,0.03030225,0.00150536,Clear
12478,ensemble_mt_st123_w1_8_30_mlval_seed123,0.09294659,0.90519953,0.00185388,Not Clear
12479,ensemble_mt_st123_w1_8_30_mlval_seed123,0.84135026,0.15529884,0.00335092,Clear
12480,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87242275,0.12514639,0.00243088,Clear
12481,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96102756,0.03665471,0.00231773,Clear
12482,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78000700,0.21512330,0.00486965,Clear
12483,ensemble_mt_st123_w1_8_30_mlval_seed123,0.98197615,0.01616382,0.00185997,Clear
12484,ensemble_mt_st123_w1_8_30_mlval_seed123,0.48751119,0.50783634,0.00465254,Not Clear
12485,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94295853,0.05516841,0.00187309,Clear
12486,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88290638,0.11067458,0.00641902,Clear
12487,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68772745,0.30930617,0.00296639,Clear
12488,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78653824,0.20916359,0.00429815,Clear
12489,ensemble_mt_st123_w1_8_30_mlval_seed123,0.83746976,0.15882932,0.00370094,Clear
12490,ensemble_mt_st123_w1_8_30_mlval_seed123,0.17358908,0.82043171,0.00597924,Not Clear
12491,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96950328,0.02888615,0.00161047,Clear
12492,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88709211,0.11107369,0.00183424,Clear
12493,ensemble_mt_st123_w1_8_30_mlval_seed123,0.62876463,0.36783811,0.00339723,Clear
12494,ensemble_mt_st123_w1_8_30_mlval_seed123,0.05411333,0.94197792,0.00390872,Not Clear
12495,ensemble_mt_st123_w1_8_30_mlval_seed123,0.36221090,0.63382232,0.00396681,Not Clear
12496,ensemble_mt_st123_w1_8_30_mlval_seed123,0.68760663,0.30847651,0.00391678,Clear
12497,ensemble_mt_st123_w1_8_30_mlval_seed123,0.08937700,0.90693390,0.00368913,Not Clear
12498,ensemble_mt_st123_w1_8_30_mlval_seed123,0.90621924,0.09144361,0.00233715,Clear
12499,ensemble_mt_st123_w1_8_30_mlval_seed123,0.78943574,0.20793621,0.00262807,Clear
12500,ensemble_mt_st123_w1_8_30_mlval_seed123,0.03351445,0.96426636,0.00221927,Not Clear
12501,ensemble_mt_st123_w1_8_30_mlval_seed123,0.67386895,0.32324129,0.00288966,Clear
12502,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96715099,0.03076914,0.00207992,Clear
12503,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86100191,0.13512287,0.00387522,Clear
12504,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87988460,0.11738136,0.00273394,Clear
12505,ensemble_mt_st123_w1_8_30_mlval_seed123,0.62977469,0.36759758,0.00262771,Clear
12506,ensemble_mt_st123_w1_8_30_mlval_seed123,0.93485904,0.06172634,0.00341464,Clear
12507,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94033140,0.05770449,0.00196419,Clear
12508,ensemble_mt_st123_w1_8_30_mlval_seed123,0.86735076,0.12965603,0.00299318,Clear
12509,ensemble_mt_st123_w1_8_30_mlval_seed123,0.95548934,0.04232064,0.00219000,Clear
12510,ensemble_mt_st123_w1_8_30_mlval_seed123,0.21402113,0.78343999,0.00253886,Not Clear
12511,ensemble_mt_st123_w1_8_30_mlval_seed123,0.34657544,0.64987111,0.00355345,Not Clear
12512,ensemble_mt_st123_w1_8_30_mlval_seed123,0.08774328,0.90994793,0.00230881,Not Clear
12513,ensemble_mt_st123_w1_8_30_mlval_seed123,0.96207422,0.03613238,0.00179333,Clear
12514,ensemble_mt_st123_w1_8_30_mlval_seed123,0.88642776,0.10931210,0.00426009,Clear
12515,ensemble_mt_st123_w1_8_30_mlval_seed123,0.42174533,0.57535893,0.00289577,Not Clear
12516,ensemble_mt_st123_w1_8_30_mlval_seed123,0.94743240,0.05063824,0.00192941,Clear
12517,ensemble_mt_st123_w1_8_30_mlval_seed123,0.87980306,0.11607244,0.00412455,Clear
