id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13248,Yes,1,yes,soft_vote,score_no=0.00022620;score_yes=0.99977379;n_members=5
13249,No,0,yes,soft_vote,score_no=0.55682835;score_yes=0.44317165;n_members=5
13250,N/A,1,yes,soft_vote,score_no=0.00005830;score_yes=0.99994172;n_members=5
13251,No,0,yes,soft_vote,score_no=0.54213128;score_yes=0.45786873;n_members=5
13252,N/A,1,yes,soft_vote,score_no=0.00012465;score_yes=0.99987534;n_members=5
13253,Yes,1,yes,soft_vote,score_no=0.00001612;score_yes=0.99998388;n_members=5
13254,Yes,1,yes,soft_vote,score_no=0.00005629;score_yes=0.99994371;n_members=5
13255,Yes,1,yes,soft_vote,score_no=0.00023460;score_yes=0.99976537;n_members=5
13256,Yes,1,yes,soft_vote,score_no=0.00033594;score_yes=0.99966406;n_members=5
13257,Yes,1,yes,soft_vote,score_no=0.00003675;score_yes=0.99996324;n_members=5
13258,No,0,yes,soft_vote,score_no=0.75303208;score_yes=0.24696791;n_members=5
13259,Yes,1,yes,soft_vote,score_no=0.00012565;score_yes=0.99987434;n_members=5
13260,Yes,1,yes,soft_vote,score_no=0.00002514;score_yes=0.99997485;n_members=5
13261,No,0,yes,soft_vote,score_no=0.99993729;score_yes=0.00006274;n_members=5
13262,No,0,yes,soft_vote,score_no=0.99993483;score_yes=0.00006519;n_members=5
13263,N/A,1,yes,soft_vote,score_no=0.00022836;score_yes=0.99977167;n_members=5
13264,Yes,1,yes,soft_vote,score_no=0.00016789;score_yes=0.99983212;n_members=5
13265,Yes,1,yes,soft_vote,score_no=0.00013037;score_yes=0.99986962;n_members=5
13266,Yes,1,yes,soft_vote,score_no=0.00020975;score_yes=0.99979021;n_members=5
13267,Yes,1,yes,soft_vote,score_no=0.00002489;score_yes=0.99997511;n_members=5
13268,Yes,1,yes,soft_vote,score_no=0.00206026;score_yes=0.99793972;n_members=5
13269,No,0,yes,soft_vote,score_no=0.68512029;score_yes=0.31487969;n_members=5
13270,Yes,1,yes,soft_vote,score_no=0.00057645;score_yes=0.99942355;n_members=5
13271,N/A,1,yes,soft_vote,score_no=0.15387011;score_yes=0.84612990;n_members=5
13272,Yes,1,yes,soft_vote,score_no=0.33250128;score_yes=0.66749869;n_members=5
13273,Yes,1,yes,soft_vote,score_no=0.02549040;score_yes=0.97450959;n_members=5
13274,Yes,1,yes,soft_vote,score_no=0.00017455;score_yes=0.99982543;n_members=5
13275,No,0,yes,soft_vote,score_no=0.99998536;score_yes=0.00001465;n_members=5
13276,Yes,1,yes,soft_vote,score_no=0.00001202;score_yes=0.99998798;n_members=5
13277,Yes,1,yes,soft_vote,score_no=0.00012813;score_yes=0.99987186;n_members=5
13278,Yes,1,yes,soft_vote,score_no=0.00001435;score_yes=0.99998565;n_members=5
13279,N/A,1,yes,soft_vote,score_no=0.11183159;score_yes=0.88816844;n_members=5
13280,Yes,1,yes,soft_vote,score_no=0.00074738;score_yes=0.99925263;n_members=5
13281,No,0,yes,soft_vote,score_no=0.99995816;score_yes=0.00004182;n_members=5
13282,Yes,1,yes,soft_vote,score_no=0.00002704;score_yes=0.99997296;n_members=5
13283,N/A,1,yes,soft_vote,score_no=0.00020731;score_yes=0.99979269;n_members=5
13284,Yes,1,yes,soft_vote,score_no=0.00023164;score_yes=0.99976836;n_members=5
13285,Yes,1,yes,soft_vote,score_no=0.00010780;score_yes=0.99989221;n_members=5
13286,Yes,1,yes,soft_vote,score_no=0.00004507;score_yes=0.99995491;n_members=5
13287,Yes,1,yes,soft_vote,score_no=0.00146588;score_yes=0.99853411;n_members=5
13288,N/A,1,yes,soft_vote,score_no=0.00005902;score_yes=0.99994099;n_members=5
13289,N/A,1,yes,soft_vote,score_no=0.00003154;score_yes=0.99996843;n_members=5
13290,Yes,1,yes,soft_vote,score_no=0.00006063;score_yes=0.99993936;n_members=5
13291,Yes,1,yes,soft_vote,score_no=0.00049398;score_yes=0.99950602;n_members=5
13292,Yes,1,yes,soft_vote,score_no=0.41336587;score_yes=0.58663415;n_members=5
13293,Yes,1,yes,soft_vote,score_no=0.00011617;score_yes=0.99988381;n_members=5
13294,Yes,1,yes,soft_vote,score_no=0.06297222;score_yes=0.93702777;n_members=5
13295,Yes,1,yes,soft_vote,score_no=0.00005610;score_yes=0.99994391;n_members=5
13296,N/A,1,yes,soft_vote,score_no=0.00007958;score_yes=0.99992042;n_members=5
13297,Yes,1,yes,soft_vote,score_no=0.00001076;score_yes=0.99998922;n_members=5
13298,Yes,1,yes,soft_vote,score_no=0.00214723;score_yes=0.99785280;n_members=5
13299,Yes,1,yes,soft_vote,score_no=0.00015650;score_yes=0.99984350;n_members=5
13300,No,0,yes,soft_vote,score_no=0.99986515;score_yes=0.00013484;n_members=5
13301,Yes,1,yes,soft_vote,score_no=0.00409689;score_yes=0.99590310;n_members=5
13302,N/A,1,yes,soft_vote,score_no=0.00063315;score_yes=0.99936687;n_members=5
13303,N/A,1,yes,soft_vote,score_no=0.01945614;score_yes=0.98054388;n_members=5
13304,Yes,1,yes,soft_vote,score_no=0.00003164;score_yes=0.99996836;n_members=5
13305,Yes,1,yes,soft_vote,score_no=0.00001677;score_yes=0.99998324;n_members=5
13306,Yes,1,yes,soft_vote,score_no=0.00002855;score_yes=0.99997146;n_members=5
13307,N/A,0,yes,soft_vote,score_no=0.56990321;score_yes=0.43009678;n_members=5
13308,Yes,1,yes,soft_vote,score_no=0.00005344;score_yes=0.99994655;n_members=5
13309,Yes,1,yes,soft_vote,score_no=0.00000996;score_yes=0.99999001;n_members=5
13310,Yes,1,yes,soft_vote,score_no=0.00005173;score_yes=0.99994826;n_members=5
13311,Yes,1,yes,soft_vote,score_no=0.00001843;score_yes=0.99998155;n_members=5
13312,Yes,1,yes,soft_vote,score_no=0.00030708;score_yes=0.99969293;n_members=5
13313,Yes,1,yes,soft_vote,score_no=0.00141130;score_yes=0.99858871;n_members=5
13314,Yes,1,yes,soft_vote,score_no=0.01106079;score_yes=0.98893921;n_members=5
13315,Yes,1,yes,soft_vote,score_no=0.36267341;score_yes=0.63732657;n_members=5
13316,Yes,1,yes,soft_vote,score_no=0.00009590;score_yes=0.99990409;n_members=5
13317,N/A,1,yes,soft_vote,score_no=0.32027104;score_yes=0.67972896;n_members=5
13318,N/A,0,yes,soft_vote,score_no=0.98929130;score_yes=0.01070870;n_members=5
13319,N/A,0,yes,soft_vote,score_no=0.80462328;score_yes=0.19537673;n_members=5
13320,N/A,1,yes,soft_vote,score_no=0.19232425;score_yes=0.80767576;n_members=5
13321,Yes,1,yes,soft_vote,score_no=0.01206704;score_yes=0.98793295;n_members=5
13322,Yes,1,yes,soft_vote,score_no=0.00002452;score_yes=0.99997547;n_members=5
13323,Yes,1,yes,soft_vote,score_no=0.00004636;score_yes=0.99995363;n_members=5
13324,Yes,1,yes,soft_vote,score_no=0.00008539;score_yes=0.99991461;n_members=5
13325,Yes,1,yes,soft_vote,score_no=0.00000943;score_yes=0.99999056;n_members=5
13326,Yes,1,yes,soft_vote,score_no=0.00005835;score_yes=0.99994163;n_members=5
13327,No,0,yes,soft_vote,score_no=0.72582481;score_yes=0.27417517;n_members=5
13328,Yes,1,yes,soft_vote,score_no=0.00019972;score_yes=0.99980028;n_members=5
13329,Yes,1,yes,soft_vote,score_no=0.00017685;score_yes=0.99982315;n_members=5
13330,Yes,1,yes,soft_vote,score_no=0.00003837;score_yes=0.99996162;n_members=5
13331,Yes,1,yes,soft_vote,score_no=0.00415971;score_yes=0.99584031;n_members=5
13332,N/A,1,yes,soft_vote,score_no=0.00009556;score_yes=0.99990443;n_members=5
13333,Yes,1,yes,soft_vote,score_no=0.00095592;score_yes=0.99904409;n_members=5
13334,N/A,1,yes,soft_vote,score_no=0.24026525;score_yes=0.75973477;n_members=5
13335,N/A,1,yes,soft_vote,score_no=0.00075703;score_yes=0.99924296;n_members=5
13336,No,0,yes,soft_vote,score_no=0.59378333;score_yes=0.40621664;n_members=5
13337,Yes,1,yes,soft_vote,score_no=0.00002500;score_yes=0.99997499;n_members=5
13338,N/A,1,yes,soft_vote,score_no=0.00033414;score_yes=0.99966588;n_members=5
13339,No,0,yes,soft_vote,score_no=0.59382453;score_yes=0.40617550;n_members=5
13340,Yes,1,yes,soft_vote,score_no=0.00001562;score_yes=0.99998436;n_members=5
13341,Yes,1,yes,soft_vote,score_no=0.01422517;score_yes=0.98577483;n_members=5
13342,Yes,1,yes,soft_vote,score_no=0.00005388;score_yes=0.99994612;n_members=5
13343,Yes,1,yes,soft_vote,score_no=0.13947644;score_yes=0.86052357;n_members=5
13344,Yes,1,yes,soft_vote,score_no=0.00889614;score_yes=0.99110387;n_members=5
13345,Yes,1,yes,soft_vote,score_no=0.00017881;score_yes=0.99982117;n_members=5
13346,No,0,yes,soft_vote,score_no=0.99962682;score_yes=0.00037321;n_members=5
13347,Yes,1,yes,soft_vote,score_no=0.16833274;score_yes=0.83166722;n_members=5
13348,Yes,1,yes,soft_vote,score_no=0.00001830;score_yes=0.99998169;n_members=5
13349,Yes,1,yes,soft_vote,score_no=0.00025254;score_yes=0.99974744;n_members=5
13350,Yes,1,yes,soft_vote,score_no=0.00057839;score_yes=0.99942158;n_members=5
13351,Yes,1,yes,soft_vote,score_no=0.00041454;score_yes=0.99958547;n_members=5
13352,Yes,1,yes,soft_vote,score_no=0.00001144;score_yes=0.99998858;n_members=5
13353,Yes,1,yes,soft_vote,score_no=0.42524166;score_yes=0.57475837;n_members=5
13354,Yes,1,yes,soft_vote,score_no=0.00001465;score_yes=0.99998534;n_members=5
13355,N/A,1,yes,soft_vote,score_no=0.00231699;score_yes=0.99768301;n_members=5
13356,Yes,1,yes,soft_vote,score_no=0.00001060;score_yes=0.99998939;n_members=5
13357,N/A,1,yes,soft_vote,score_no=0.00075044;score_yes=0.99924955;n_members=5
13358,No,0,yes,soft_vote,score_no=0.99997096;score_yes=0.00002902;n_members=5
13359,No,0,yes,soft_vote,score_no=0.78475360;score_yes=0.21524642;n_members=5
13360,Yes,1,yes,soft_vote,score_no=0.00001895;score_yes=0.99998105;n_members=5
13361,N/A,0,yes,soft_vote,score_no=0.99961957;score_yes=0.00038042;n_members=5
13362,Yes,1,yes,soft_vote,score_no=0.00002238;score_yes=0.99997764;n_members=5
13363,N/A,0,yes,soft_vote,score_no=0.60395855;score_yes=0.39604147;n_members=5
13364,Yes,1,yes,soft_vote,score_no=0.00016767;score_yes=0.99983231;n_members=5
13365,Yes,1,yes,soft_vote,score_no=0.19416885;score_yes=0.80583118;n_members=5
13366,Yes,1,yes,soft_vote,score_no=0.02301631;score_yes=0.97698367;n_members=5
13367,Yes,1,yes,soft_vote,score_no=0.00158591;score_yes=0.99841411;n_members=5
13368,Yes,1,yes,soft_vote,score_no=0.00001406;score_yes=0.99998596;n_members=5
13369,Yes,1,yes,soft_vote,score_no=0.00393047;score_yes=0.99606954;n_members=5
13370,Yes,1,yes,soft_vote,score_no=0.00001494;score_yes=0.99998505;n_members=5
13371,Yes,1,yes,soft_vote,score_no=0.00059124;score_yes=0.99940876;n_members=5
13372,No,0,yes,soft_vote,score_no=0.99089938;score_yes=0.00910064;n_members=5
13373,No,0,yes,soft_vote,score_no=0.52469946;score_yes=0.47530057;n_members=5
13374,Yes,1,yes,soft_vote,score_no=0.00003368;score_yes=0.99996634;n_members=5
13375,Yes,1,yes,soft_vote,score_no=0.00001661;score_yes=0.99998341;n_members=5
13376,Yes,1,yes,soft_vote,score_no=0.02386279;score_yes=0.97613719;n_members=5
13377,Yes,1,yes,soft_vote,score_no=0.00817841;score_yes=0.99182161;n_members=5
13378,Yes,1,yes,soft_vote,score_no=0.00003933;score_yes=0.99996068;n_members=5
13379,Yes,1,yes,soft_vote,score_no=0.00010410;score_yes=0.99989591;n_members=5
13380,Yes,1,yes,soft_vote,score_no=0.00007197;score_yes=0.99992802;n_members=5
13381,Yes,1,yes,soft_vote,score_no=0.00008654;score_yes=0.99991347;n_members=5
13382,Yes,1,yes,soft_vote,score_no=0.00013410;score_yes=0.99986591;n_members=5
13383,Yes,1,yes,soft_vote,score_no=0.00001242;score_yes=0.99998758;n_members=5
13384,Yes,1,yes,soft_vote,score_no=0.00002197;score_yes=0.99997802;n_members=5
13385,N/A,1,yes,soft_vote,score_no=0.02651053;score_yes=0.97348951;n_members=5
13386,N/A,1,yes,soft_vote,score_no=0.00004047;score_yes=0.99995952;n_members=5
13387,Yes,1,yes,soft_vote,score_no=0.00001882;score_yes=0.99998117;n_members=5
13388,No,0,yes,soft_vote,score_no=0.72836249;score_yes=0.27163750;n_members=5
13389,N/A,1,yes,soft_vote,score_no=0.00002318;score_yes=0.99997683;n_members=5
13390,No,0,yes,soft_vote,score_no=0.54227138;score_yes=0.45772863;n_members=5
13391,Yes,1,yes,soft_vote,score_no=0.02469026;score_yes=0.97530974;n_members=5
13392,Yes,1,yes,soft_vote,score_no=0.00115089;score_yes=0.99884913;n_members=5
13393,Yes,1,yes,soft_vote,score_no=0.39311457;score_yes=0.60688543;n_members=5
13394,Yes,1,yes,soft_vote,score_no=0.00017481;score_yes=0.99982518;n_members=5
13395,No,0,yes,soft_vote,score_no=0.57673604;score_yes=0.42326393;n_members=5
13396,N/A,1,yes,soft_vote,score_no=0.00030449;score_yes=0.99969551;n_members=5
13397,Yes,1,yes,soft_vote,score_no=0.00001666;score_yes=0.99998336;n_members=5
13398,Yes,1,yes,soft_vote,score_no=0.00004005;score_yes=0.99995995;n_members=5
13399,N/A,1,yes,soft_vote,score_no=0.00080646;score_yes=0.99919354;n_members=5
13400,Yes,1,yes,soft_vote,score_no=0.00001904;score_yes=0.99998097;n_members=5
13401,N/A,1,yes,soft_vote,score_no=0.22200829;score_yes=0.77799171;n_members=5
13402,No,0,yes,soft_vote,score_no=0.99799260;score_yes=0.00200740;n_members=5
13403,Yes,1,yes,soft_vote,score_no=0.00001248;score_yes=0.99998751;n_members=5
13404,Yes,1,yes,soft_vote,score_no=0.00276733;score_yes=0.99723268;n_members=5
13405,Yes,1,yes,soft_vote,score_no=0.00012314;score_yes=0.99987686;n_members=5
13406,N/A,1,yes,soft_vote,score_no=0.00002497;score_yes=0.99997501;n_members=5
13407,N/A,0,yes,soft_vote,score_no=0.53005806;score_yes=0.46994193;n_members=5
13408,Yes,1,yes,soft_vote,score_no=0.00002757;score_yes=0.99997239;n_members=5
13409,No,0,yes,soft_vote,score_no=0.59782955;score_yes=0.40217042;n_members=5
13410,Yes,1,yes,soft_vote,score_no=0.00001927;score_yes=0.99998076;n_members=5
13411,N/A,0,yes,soft_vote,score_no=0.99989177;score_yes=0.00010821;n_members=5
13412,Yes,1,yes,soft_vote,score_no=0.00002481;score_yes=0.99997520;n_members=5
13413,Yes,1,yes,soft_vote,score_no=0.00002480;score_yes=0.99997520;n_members=5
13414,N/A,1,yes,soft_vote,score_no=0.00006323;score_yes=0.99993680;n_members=5
13415,No,0,yes,soft_vote,score_no=0.70324641;score_yes=0.29675358;n_members=5
13416,Yes,1,yes,soft_vote,score_no=0.00001032;score_yes=0.99998968;n_members=5
13417,N/A,1,yes,soft_vote,score_no=0.02087627;score_yes=0.97912375;n_members=5
13418,N/A,1,yes,soft_vote,score_no=0.00008876;score_yes=0.99991124;n_members=5
13419,No,0,yes,soft_vote,score_no=0.87521596;score_yes=0.12478404;n_members=5
13420,Yes,1,yes,soft_vote,score_no=0.00217686;score_yes=0.99782313;n_members=5
13421,Yes,1,yes,soft_vote,score_no=0.00025633;score_yes=0.99974365;n_members=5
13422,Yes,1,yes,soft_vote,score_no=0.00002869;score_yes=0.99997132;n_members=5
13423,Yes,1,yes,soft_vote,score_no=0.00003993;score_yes=0.99996004;n_members=5
13424,Yes,1,yes,soft_vote,score_no=0.00002531;score_yes=0.99997470;n_members=5
13425,Yes,1,yes,soft_vote,score_no=0.00001357;score_yes=0.99998641;n_members=5
13426,N/A,1,yes,soft_vote,score_no=0.42335978;score_yes=0.57664020;n_members=5
13427,Yes,1,yes,soft_vote,score_no=0.00010856;score_yes=0.99989146;n_members=5
13428,Yes,1,yes,soft_vote,score_no=0.00001818;score_yes=0.99998183;n_members=5
13429,N/A,0,yes,soft_vote,score_no=0.91565565;score_yes=0.08434435;n_members=5
13430,Yes,1,yes,soft_vote,score_no=0.40653896;score_yes=0.59346100;n_members=5
13431,Yes,1,yes,soft_vote,score_no=0.00001552;score_yes=0.99998446;n_members=5
13432,Yes,1,yes,soft_vote,score_no=0.00007026;score_yes=0.99992974;n_members=5
13433,Yes,1,yes,soft_vote,score_no=0.00001068;score_yes=0.99998934;n_members=5
13434,Yes,1,yes,soft_vote,score_no=0.00001856;score_yes=0.99998145;n_members=5
13435,Yes,1,yes,soft_vote,score_no=0.14698172;score_yes=0.85301829;n_members=5
13436,Yes,1,yes,soft_vote,score_no=0.34214658;score_yes=0.65785341;n_members=5
13437,N/A,0,yes,soft_vote,score_no=0.68681766;score_yes=0.31318235;n_members=5
13438,N/A,1,yes,soft_vote,score_no=0.00005552;score_yes=0.99994447;n_members=5
13439,N/A,1,yes,soft_vote,score_no=0.01690032;score_yes=0.98309969;n_members=5
13440,Yes,1,yes,soft_vote,score_no=0.12356640;score_yes=0.87643364;n_members=5
13441,Yes,1,yes,soft_vote,score_no=0.35793812;score_yes=0.64206188;n_members=5
13442,No,0,yes,soft_vote,score_no=0.99978602;score_yes=0.00021400;n_members=5
13443,Yes,1,yes,soft_vote,score_no=0.00002429;score_yes=0.99997571;n_members=5
13444,No,0,yes,soft_vote,score_no=0.67248228;score_yes=0.32751771;n_members=5
13445,Yes,1,yes,soft_vote,score_no=0.00009818;score_yes=0.99990185;n_members=5
13446,Yes,1,yes,soft_vote,score_no=0.01103250;score_yes=0.98896752;n_members=5
13447,Yes,1,yes,soft_vote,score_no=0.00004409;score_yes=0.99995589;n_members=5
13448,Yes,1,yes,soft_vote,score_no=0.00064721;score_yes=0.99935278;n_members=5
13449,No,0,yes,soft_vote,score_no=0.99871046;score_yes=0.00128953;n_members=5
13450,Yes,1,yes,soft_vote,score_no=0.00002062;score_yes=0.99997938;n_members=5
13451,Yes,1,yes,soft_vote,score_no=0.00002927;score_yes=0.99997075;n_members=5
13452,N/A,1,yes,soft_vote,score_no=0.00003741;score_yes=0.99996259;n_members=5
13453,Yes,1,yes,soft_vote,score_no=0.25793882;score_yes=0.74206116;n_members=5
13454,Yes,1,yes,soft_vote,score_no=0.00002520;score_yes=0.99997480;n_members=5
13455,N/A,1,yes,soft_vote,score_no=0.41002736;score_yes=0.58997265;n_members=5
13456,No,0,yes,soft_vote,score_no=0.98950484;score_yes=0.01049517;n_members=5
13457,Yes,1,yes,soft_vote,score_no=0.00002346;score_yes=0.99997654;n_members=5
13458,N/A,1,yes,soft_vote,score_no=0.00005157;score_yes=0.99994843;n_members=5
13459,Yes,1,yes,soft_vote,score_no=0.00001818;score_yes=0.99998183;n_members=5
13460,No,0,yes,soft_vote,score_no=0.99985475;score_yes=0.00014526;n_members=5
13461,No,0,yes,soft_vote,score_no=0.99891104;score_yes=0.00108898;n_members=5
13462,N/A,0,yes,soft_vote,score_no=0.58319527;score_yes=0.41680472;n_members=5
13463,Yes,1,yes,soft_vote,score_no=0.00042090;score_yes=0.99957910;n_members=5
13464,Yes,1,yes,soft_vote,score_no=0.00000814;score_yes=0.99999185;n_members=5
13465,No,0,yes,soft_vote,score_no=0.99969461;score_yes=0.00030540;n_members=5
13466,Yes,1,yes,soft_vote,score_no=0.00001257;score_yes=0.99998741;n_members=5
13467,N/A,1,yes,soft_vote,score_no=0.00003544;score_yes=0.99996455;n_members=5
13468,Yes,1,yes,soft_vote,score_no=0.00002037;score_yes=0.99997964;n_members=5
13469,Yes,1,yes,soft_vote,score_no=0.00001166;score_yes=0.99998834;n_members=5
13470,Yes,1,yes,soft_vote,score_no=0.00002769;score_yes=0.99997232;n_members=5
13471,N/A,1,yes,soft_vote,score_no=0.00005265;score_yes=0.99994735;n_members=5
13472,Yes,1,yes,soft_vote,score_no=0.00014614;score_yes=0.99985385;n_members=5
13473,N/A,1,yes,soft_vote,score_no=0.00005956;score_yes=0.99994043;n_members=5
13474,N/A,1,yes,soft_vote,score_no=0.03825277;score_yes=0.96174724;n_members=5
13475,Yes,1,yes,soft_vote,score_no=0.33468289;score_yes=0.66531710;n_members=5
13476,Yes,1,yes,soft_vote,score_no=0.00001216;score_yes=0.99998784;n_members=5
13477,Yes,1,yes,soft_vote,score_no=0.00001035;score_yes=0.99998965;n_members=5
13478,Yes,1,yes,soft_vote,score_no=0.00001405;score_yes=0.99998593;n_members=5
13479,Yes,1,yes,soft_vote,score_no=0.37439944;score_yes=0.62560056;n_members=5
13480,No,0,yes,soft_vote,score_no=0.99977628;score_yes=0.00022371;n_members=5
13481,Yes,1,yes,soft_vote,score_no=0.00121449;score_yes=0.99878550;n_members=5
13482,Yes,1,yes,soft_vote,score_no=0.00001063;score_yes=0.99998937;n_members=5
13483,N/A,0,yes,soft_vote,score_no=0.89081221;score_yes=0.10918780;n_members=5
13484,Yes,1,yes,soft_vote,score_no=0.00000787;score_yes=0.99999211;n_members=5
13485,Yes,1,yes,soft_vote,score_no=0.00002901;score_yes=0.99997101;n_members=5
13486,No,0,yes,soft_vote,score_no=0.96178883;score_yes=0.03821117;n_members=5
13487,Yes,1,yes,soft_vote,score_no=0.00001234;score_yes=0.99998765;n_members=5
13488,N/A,1,yes,soft_vote,score_no=0.00006934;score_yes=0.99993066;n_members=5
13489,Yes,1,yes,soft_vote,score_no=0.00344776;score_yes=0.99655224;n_members=5
13490,Yes,1,yes,soft_vote,score_no=0.47737797;score_yes=0.52262203;n_members=5
13491,N/A,0,yes,soft_vote,score_no=0.97723880;score_yes=0.02276119;n_members=5
13492,Yes,1,yes,soft_vote,score_no=0.00022556;score_yes=0.99977444;n_members=5
13493,Yes,1,yes,soft_vote,score_no=0.00010224;score_yes=0.99989775;n_members=5
13494,Yes,1,yes,soft_vote,score_no=0.04318859;score_yes=0.95681142;n_members=5
13495,Yes,1,yes,soft_vote,score_no=0.00002440;score_yes=0.99997561;n_members=5
13496,Yes,1,yes,soft_vote,score_no=0.00009231;score_yes=0.99990772;n_members=5
13497,Yes,1,yes,soft_vote,score_no=0.00001302;score_yes=0.99998698;n_members=5
13498,Yes,1,yes,soft_vote,score_no=0.00001423;score_yes=0.99998579;n_members=5
13499,N/A,1,yes,soft_vote,score_no=0.00010378;score_yes=0.99989622;n_members=5
13500,No,0,yes,soft_vote,score_no=0.99676300;score_yes=0.00323699;n_members=5
13501,Yes,1,yes,soft_vote,score_no=0.12991713;score_yes=0.87008287;n_members=5
13502,No,0,yes,soft_vote,score_no=0.99995744;score_yes=0.00004255;n_members=5
13503,N/A,1,yes,soft_vote,score_no=0.00009456;score_yes=0.99990542;n_members=5
13504,Yes,1,yes,soft_vote,score_no=0.00004237;score_yes=0.99995763;n_members=5
13505,Yes,1,yes,soft_vote,score_no=0.00001342;score_yes=0.99998660;n_members=5
13506,Yes,1,yes,soft_vote,score_no=0.00003692;score_yes=0.99996307;n_members=5
13507,Yes,1,yes,soft_vote,score_no=0.00001997;score_yes=0.99998000;n_members=5
13508,N/A,1,yes,soft_vote,score_no=0.00011572;score_yes=0.99988427;n_members=5
13509,Yes,1,yes,soft_vote,score_no=0.00002354;score_yes=0.99997647;n_members=5
13510,Yes,1,yes,soft_vote,score_no=0.00133554;score_yes=0.99866444;n_members=5
13511,Yes,1,yes,soft_vote,score_no=0.00005964;score_yes=0.99994037;n_members=5
13512,Yes,1,yes,soft_vote,score_no=0.00076858;score_yes=0.99923145;n_members=5
13513,Yes,1,yes,soft_vote,score_no=0.00005155;score_yes=0.99994843;n_members=5
13514,Yes,1,yes,soft_vote,score_no=0.00002058;score_yes=0.99997945;n_members=5
13515,Yes,1,yes,soft_vote,score_no=0.00001376;score_yes=0.99998624;n_members=5
13516,Yes,1,yes,soft_vote,score_no=0.00030560;score_yes=0.99969442;n_members=5
13517,Yes,1,yes,soft_vote,score_no=0.00001140;score_yes=0.99998860;n_members=5
13518,Yes,1,yes,soft_vote,score_no=0.00028786;score_yes=0.99971212;n_members=5
13519,Yes,1,yes,soft_vote,score_no=0.00688702;score_yes=0.99311298;n_members=5
13520,Yes,1,yes,soft_vote,score_no=0.00050905;score_yes=0.99949090;n_members=5
13521,No,0,yes,soft_vote,score_no=0.99995115;score_yes=0.00004886;n_members=5
13522,Yes,1,yes,soft_vote,score_no=0.39585153;score_yes=0.60414845;n_members=5
13523,Yes,1,yes,soft_vote,score_no=0.00138753;score_yes=0.99861250;n_members=5
13524,Yes,1,yes,soft_vote,score_no=0.00003875;score_yes=0.99996126;n_members=5
13525,N/A,1,yes,soft_vote,score_no=0.00067073;score_yes=0.99932926;n_members=5
13526,No,0,yes,soft_vote,score_no=0.82111575;score_yes=0.17888424;n_members=5
13527,Yes,1,yes,soft_vote,score_no=0.33958694;score_yes=0.66041305;n_members=5
13528,Yes,1,yes,soft_vote,score_no=0.00001494;score_yes=0.99998507;n_members=5
13529,Yes,1,yes,soft_vote,score_no=0.03530011;score_yes=0.96469991;n_members=5
13530,Yes,1,yes,soft_vote,score_no=0.02181124;score_yes=0.97818877;n_members=5
13531,Yes,1,yes,soft_vote,score_no=0.00002255;score_yes=0.99997745;n_members=5
13532,Yes,1,yes,soft_vote,score_no=0.00006095;score_yes=0.99993906;n_members=5
13533,Yes,1,yes,soft_vote,score_no=0.00019640;score_yes=0.99980360;n_members=5
13534,Yes,1,yes,soft_vote,score_no=0.00019341;score_yes=0.99980660;n_members=5
13535,No,0,yes,soft_vote,score_no=0.60845099;score_yes=0.39154903;n_members=5
13536,No,0,yes,soft_vote,score_no=0.67109031;score_yes=0.32890966;n_members=5
13537,No,0,yes,soft_vote,score_no=0.99995968;score_yes=0.00004030;n_members=5
13538,Yes,1,yes,soft_vote,score_no=0.00001140;score_yes=0.99998860;n_members=5
13539,No,0,yes,soft_vote,score_no=0.64130460;score_yes=0.35869540;n_members=5
13540,No,0,yes,soft_vote,score_no=0.99975789;score_yes=0.00024209;n_members=5
13541,Yes,1,yes,soft_vote,score_no=0.00006338;score_yes=0.99993662;n_members=5
13542,Yes,1,yes,soft_vote,score_no=0.00001220;score_yes=0.99998779;n_members=5
13543,Yes,1,yes,soft_vote,score_no=0.00009985;score_yes=0.99990015;n_members=5
13544,Yes,1,yes,soft_vote,score_no=0.04819819;score_yes=0.95180180;n_members=5
13545,N/A,1,yes,soft_vote,score_no=0.00009597;score_yes=0.99990399;n_members=5
13546,Yes,1,yes,soft_vote,score_no=0.00001640;score_yes=0.99998362;n_members=5
13547,Yes,1,yes,soft_vote,score_no=0.39588452;score_yes=0.60411550;n_members=5
13548,Yes,1,yes,soft_vote,score_no=0.05888443;score_yes=0.94111558;n_members=5
13549,No,0,yes,soft_vote,score_no=0.99950160;score_yes=0.00049841;n_members=5
13550,Yes,1,yes,soft_vote,score_no=0.00007471;score_yes=0.99992529;n_members=5
13551,Yes,1,yes,soft_vote,score_no=0.00013167;score_yes=0.99986831;n_members=5
13552,N/A,1,yes,soft_vote,score_no=0.00015063;score_yes=0.99984938;n_members=5
13553,Yes,1,yes,soft_vote,score_no=0.00525811;score_yes=0.99474190;n_members=5
13554,Yes,1,yes,soft_vote,score_no=0.00002191;score_yes=0.99997807;n_members=5
13555,Yes,1,yes,soft_vote,score_no=0.02547365;score_yes=0.97452633;n_members=5
13556,Yes,1,yes,soft_vote,score_no=0.00018559;score_yes=0.99981443;n_members=5
13557,Yes,1,yes,soft_vote,score_no=0.00436583;score_yes=0.99563417;n_members=5
13558,Yes,1,yes,soft_vote,score_no=0.00024044;score_yes=0.99975954;n_members=5
13559,Yes,1,yes,soft_vote,score_no=0.00001917;score_yes=0.99998083;n_members=5
